332.27361	0.00314
332.28227	0.01493
332.29201	0.00287
332.30067	0.00142
332.31041	0.01671
332.31907	0
332.32881	0.01023
332.33746	0.01025
332.34612	0
332.35586	0.00781
332.36452	0.00211
332.37426	0
332.38291	0.01277
332.39265	0.00677
332.40131	0.00383
332.41105	0.00435
332.41971	0.00822
332.42945	0.00392
332.4381	0.00165
332.44784	0.0109
332.4565	0.00514
332.46624	0
332.4749	0.0101
332.48464	0.00128
332.4933	0.00644
332.50303	0.00671
332.51169	0.00224
332.52035	0.00768
332.53009	0.00364
332.53875	0.00458
332.54849	0.00793
332.55714	0.00393
332.56688	0.00828
332.57554	0.00778
332.58528	0.00247
332.59394	0.00154
332.60368	0.00812
332.61233	0.00353
332.62207	0.00686
332.63073	0.00577
332.64047	6.10104E-4
332.64913	0.00704
332.65887	0.00859
332.66752	0.01059
332.67726	0.00233
332.68592	0.00571
332.69458	0.01103
332.70432	0.00381
332.71298	0.00472
332.72272	0.007
332.73137	0.00468
332.74111	0.0099
332.74977	0.00724
332.75951	0
332.76817	0.00781
332.77791	0.00487
332.78656	0.00305
332.7963	0.00547
332.80496	0.00727
332.8147	0.00906
332.82336	0.00373
332.8331	0.0065
332.84175	0.00763
332.85041	0.00863
332.86015	0.00508
332.86881	0.00774
332.87855	0.00614
332.88721	0.01094
332.89694	0.01049
332.9056	0.00982
332.91534	0.00519
332.924	0.00536
332.93374	0.0089
332.9424	0.00402
332.95214	0.00898
332.96079	0.00562
332.97053	0.00476
332.97919	0.004
332.98893	0.00776
332.99759	0.00598
333.00624	0.0102
333.01598	0.00884
333.02464	0.00976
333.03438	0.00924
333.04304	0.00616
333.05278	0.00556
333.06143	0.00999
333.07117	0.00786
333.07983	0.01278
333.08957	0.00662
333.09823	0.01519
333.10797	0.00991
333.11663	0.00647
333.12636	0.01058
333.13502	0.01151
333.14368	0.00705
333.15342	0.01218
333.16208	0.00656
333.17182	0.00627
333.18047	0.00726
333.19021	0.00671
333.19887	0.01205
333.20861	0.01038
333.21727	0.01053
333.22701	0.00757
333.23566	0.0088
333.2454	0.0107
333.25406	0.01177
333.26272	0.00895
333.27246	0.00929
333.28112	0.01084
333.29085	0.00903
333.29951	0.01175
333.30925	0.01182
333.31791	0.01147
333.32765	0.01038
333.33631	0.00987
333.34605	0.00579
333.3547	0.0091
333.36444	0.00803
333.3731	0.0105
333.38176	0.01029
333.3915	0.01022
333.40015	0.00891
333.40989	0.01049
333.41855	0.00926
333.42829	0.01897
333.43695	0.00805
333.44669	0.01202
333.45534	0.01131
333.46508	0.00885
333.47374	0.01172
333.48348	0.00674
333.49214	0.01016
333.5008	0.01133
333.51054	0.01074
333.51919	0.00355
333.52893	0.01186
333.53759	0.01055
333.54733	0.00964
333.55599	0.0086
333.56573	0.00456
333.57438	0.00793
333.58412	0.01554
333.59278	0.01149
333.60252	0.00773
333.61118	0.01241
333.61983	0.01321
333.62957	0.01089
333.63823	0.01198
333.64797	0.01158
333.65663	0.01506
333.66637	0.01706
333.67502	0.01169
333.68476	0.01065
333.69342	0.01506
333.70316	0.01791
333.71182	0.01784
333.72048	0.01835
333.73022	0.021
333.73887	0.02256
333.74861	0.02415
333.75727	0.01965
333.76701	0.02366
333.77567	0.02197
333.78541	0.01975
333.79406	0.02165
333.8038	0.02613
333.81246	0.02886
333.8222	0.03025
333.83086	0.02484
333.83951	0.02605
333.84925	0.02459
333.85791	0.02198
333.86765	0.0202
333.87631	0.01847
333.88605	0.02476
333.89471	0.01796
333.90444	0.01783
333.9131	0.0201
333.92284	0.019
333.9315	0.01474
333.94016	0.01479
333.9499	0.01232
333.95855	0.01116
333.96829	0.0121
333.97695	0.01346
333.98669	0.01088
333.99535	0.00792
334.00509	0.00703
334.01374	0.00454
334.02348	0.00948
334.03214	0.00733
334.0408	0.00655
334.05054	0.00705
334.0592	0.00696
334.06893	0.00704
334.07759	0.01124
334.08733	0.00773
334.09599	0.00707
334.10573	0.00803
334.11439	0.00436
334.12304	0.00848
334.13278	0.01524
334.14144	0.00657
334.15118	0.00327
334.15984	0.00886
334.16958	0.00934
334.17823	0.00433
334.18797	0.00581
334.19663	0.01095
334.20637	0.00604
334.21503	0.00548
334.22369	0.00801
334.23342	0.01148
334.24208	0.00611
334.25182	0.00902
334.26048	0.00762
334.27022	0.01095
334.27888	0.00704
334.28862	0.00823
334.29727	0.00935
334.30593	0.01268
334.31567	0.00926
334.32433	0.0101
334.33407	0.00767
334.34272	0.00868
334.35246	0.00861
334.36112	0.00902
334.37086	0.00962
334.37952	0.01394
334.38926	0.01036
334.39791	0.01232
334.40657	0.00831
334.41631	0.00999
334.42497	0.00976
334.43471	0.0083
334.44337	0.0141
334.45311	0.00685
334.46176	0.00856
334.4715	0.00803
334.48016	0.01078
334.48882	0.00722
334.49856	0.00578
334.50721	0.00642
334.51695	0.00703
334.52561	0.01051
