333.77567	0.02337
333.78541	0.02288
333.79406	0.02382
333.8038	0.02766
333.81246	0.02666
333.8222	0.03211
333.83086	0.02571
333.83951	0.02401
333.84925	0.0237
333.85791	0.02556
333.86765	0.02581
333.87631	0.02184
333.88605	0.02235
333.89471	0.01912
333.90444	0.02086
333.9131	0.01762
333.92284	0.01959
333.9315	0.01405
333.94016	0.01756
333.9499	0.01466
333.95855	0.01185
333.96829	0.00952
333.97695	0.01431
333.98669	0.00709
333.99535	0.00765
334.00509	0.00678
334.01374	0.00594
334.02348	0.00825
334.03214	0.00931
334.0408	0.00576
334.05054	0.00866
334.0592	0.00827
334.06893	0.00602
334.07759	0.01224
334.08733	0.00725
334.09599	0.00902
334.10573	0.00814
334.11439	0.00322
334.12304	0.00679
334.13278	0.01463
334.14144	0.00797
334.15118	0.00747
334.15984	0.00812
334.16958	0.0052
334.17823	0.00615
334.18797	0.00782
334.19663	0.0056
334.20637	0.00923
334.21503	0.00744
334.22369	0.00832
334.23342	0.00804
334.24208	0.00731
334.25182	0.00691
334.26048	0.00862
334.27022	0.00873
334.27888	0.00823
334.28862	0.0104
334.29727	0.00826
334.30593	0.00842
334.31567	0.00951
334.32433	0.00851
334.33407	0.01068
334.34272	0.00973
334.35246	0.00944
334.36112	0.00956
334.37086	0.00994
334.37952	0.00891
334.38926	0.01003
334.39791	0.00961
334.40657	0.00856
334.41631	0.00694
334.42497	0.009
334.43471	0.00944
334.44337	0.0111
334.45311	0.01
334.46176	0.0091
334.4715	0.0073
334.48016	0.00805
334.48882	0.00786
334.49856	0.00946
334.50721	0.01064
334.51695	0.01032
334.52561	0.0096
334.53535	0.01051
334.54401	0.01005
334.55375	0.00849
334.5624	0.00938
334.57106	0.0082
334.5808	0.00918
334.58946	0.00796
334.5992	0.00972
334.60786	0.0113
334.61759	0.00984
334.62625	0.01313
334.63599	0.01174
334.64465	0.00895
334.65331	0.01111
334.66305	0.0098
334.6717	0.01126
334.68144	0.0137
334.6901	0.01303
334.69984	0.01431
334.7085	0.01154
334.71824	0.01363
334.72689	0.01337
334.73555	0.01238
334.74529	0.0122
334.75395	0.01609
334.76369	0.0135
334.77235	0.01634
334.78208	0.01266
334.79074	0.01226
334.80048	0.01399
334.80914	0.01639
334.8178	0.01412
334.82754	0.01293
334.83619	0.01404
334.84593	0.01625
334.85459	0.01467
334.86433	0.01481
334.87299	0.01576
334.88273	0.01508
334.89138	0.01571
334.90004	0.01362
334.90978	0.01839
334.91844	0.01545
334.92818	0.01721
334.93684	0.01859
334.94657	0.01767
334.95523	0.01674
334.96389	0.01902
334.97363	0.02102
334.98229	0.02117
334.99203	0.0198
335.00068	0.02219
335.01042	0.02001
335.01908	0.02267
335.02882	0.02224
335.03748	0.01933
335.04613	0.02092
335.05587	0.0236
335.06453	0.02242
335.07427	0.02151
335.08293	0.02353
335.09267	0.02238
335.10132	0.02331
335.10998	0.02391
335.11972	0.02606
335.12838	0.02548
335.13812	0.02351
335.14678	0.02454
335.15652	0.02495
335.16517	0.02424
335.17491	0.02595
335.18357	0.02629
335.19223	0.02767
335.20197	0.02702
335.21062	0.02861
335.22036	0.02959
335.22902	0.02527
335.23876	0.02878
335.24742	0.02572
335.25608	0.02799
335.26581	0.03209
335.27447	0.03252
335.28421	0.03441
335.29287	0.03092
335.30261	0.03417
335.31127	0.03451
335.32101	0.0355
335.32966	0.03308
335.33832	0.03653
335.34806	0.0367
335.35672	0.03401
335.36646	0.03618
335.37511	0.03868
335.38485	0.03883
335.39351	0.04088
335.40217	0.04131
335.41191	0.04389
335.42057	0.04051
335.4303	0.04376
335.43896	0.04074
335.4487	0.04146
335.45736	0.04487
335.46602	0.04384
335.47576	0.0459
335.48441	0.04544
335.49415	0.04714
335.50281	0.04807
335.51255	0.04943
335.52121	0.04955
335.52986	0.04934
335.5396	0.0511
335.54826	0.05591
335.558	0.05376
335.56666	0.05461
335.5764	0.05539
335.58505	0.0547
335.59371	0.05655
335.60345	0.05894
335.61211	0.0616
335.62185	0.06447
335.63051	0.06162
335.64025	0.06283
335.6489	0.06428
335.65864	0.06744
335.6673	0.06597
335.67596	0.06926
335.6857	0.06998
335.69435	0.07286
335.70409	0.07232
335.71275	0.07607
335.72249	0.08124
335.73115	0.07818
335.73981	0.07811
335.74954	0.08136
335.7582	0.08239
335.76794	0.08122
335.7766	0.08652
335.78634	0.08871
335.795	0.08864
335.80365	0.08888
335.81339	0.091
335.82205	0.09491
335.83179	0.0935
335.84045	0.0951
335.8491	0.09832
335.85884	0.09804
335.8675	0.10046
335.87724	0.10289
335.8859	0.10453
335.89564	0.10443
335.9043	0.11136
335.91295	0.10583
335.92269	0.11123
335.93135	0.11224
335.94109	0.11028
335.94975	0.1133
335.95949	0.118
335.96814	0.11818
335.9768	0.12575
335.98654	0.12644
335.9952	0.131
336.00494	0.12573
336.01359	0.13089
336.02333	0.13333
336.03199	0.1339
336.04065	0.13722
336.05039	0.13694
336.05905	0.13777
336.06878	0.14154
336.07744	0.14882
336.08718	0.1496
336.09584	0.15962
336.1045	0.16064
336.11424	0.15508
336.12289	0.15875
336.13263	0.16087
336.14129	0.15979
336.15103	0.16891
336.15969	0.17131
336.16834	0.17525
336.17808	0.18072
336.18674	0.17869
336.19648	0.18237
336.20514	0.18566
336.2138	0.18295
336.22354	0.1861
336.23219	0.19261
336.24193	0.19543
336.25059	0.19326
336.26033	0.20413
336.26899	0.20319
336.27764	0.20259
336.28738	0.20981
336.29604	0.21349
336.30578	0.21112
336.31444	0.21191
336.32418	0.22133
336.33283	0.2196
336.34149	0.22844
336.35123	0.22807
336.35989	0.2308
336.36963	0.23055
336.37829	0.2349
336.38694	0.22944
336.39668	0.23951
336.40534	0.24558
336.41508	0.24872
336.42374	0.24942
336.43348	0.24922
336.44213	0.24809
336.45079	0.25307
336.46053	0.25807
336.46919	0.26608
336.47893	0.2638
336.48758	0.26783
336.49624	0.27001
336.50598	0.26742
336.51464	0.26523
336.52438	0.26855
336.53304	0.26921
336.54278	0.27431
336.55143	0.27768
336.56009	0.28047
336.56983	0.28067
336.57849	0.27643
336.58823	0.28187
336.59688	0.28123
336.60554	0.28178
336.61528	0.28379
336.62394	0.28665
336.63368	0.2919
336.64234	0.28767
336.65207	0.2879
336.66073	0.28228
336.66939	0.28701
336.67913	0.2847
336.68779	0.28991
336.69753	0.2871
336.70618	0.29273
336.71484	0.28147
336.72458	0.29119
336.73324	0.27548
336.74298	0.28159
336.75163	0.2778
336.76137	0.2875
336.77003	0.279
336.77869	0.27271
336.78843	0.27399
336.79709	0.274
336.80682	0.27584
336.81548	0.27727
336.82414	0.28422
336.83388	0.28589
336.84254	0.28788
336.85228	0.29685
336.86093	0.30611
336.86959	0.30665
336.87933	0.31654
336.88799	0.3258
336.89773	0.33571
336.90638	0.34866
336.91612	0.37144
336.92478	0.40983
336.93344	0.4216
336.94318	0.44782
336.95184	0.51265
336.96158	0.56038
336.97023	0.60069
336.97889	0.63131
336.98863	0.69493
336.99729	0.7447
337.00703	0.76664
337.01568	0.81597
337.02434	0.85682
337.03408	0.89187
337.04274	0.91513
337.05248	0.95135
337.06113	0.97421
337.07087	0.98781
337.07953	0.99225
337.08819	0.99347
337.09793	1
337.10659	0.9943
337.11633	0.96982
337.12498	0.93448
337.13364	0.89226
337.14338	0.84142
337.15204	0.77619
337.16178	0.70731
337.17043	0.62882
337.17909	0.55175
337.18883	0.45972
337.19749	0.39164
337.20723	0.32199
337.21589	0.2613
337.22454	0.20424
337.23428	0.15435
337.24294	0.11967
337.25268	0.10092
337.26134	0.07853
337.27108	0.06422
337.27973	0.05495
337.28839	0.05076
337.29813	0.04206
337.30679	0.03795
337.31653	0.03201
337.32518	0.03423
337.33384	0.0305
337.34358	0.03091
337.35224	0.02635
337.36198	0.02504
337.37064	0.02351
337.37929	0.02314
337.38903	0.01995
337.39769	0.01919
337.40743	0.01808
337.41609	0.01539
337.42474	0.01398
337.43448	0.01651
337.44314	0.01489
337.45288	0.01691
337.46154	0.01423
337.4702	0.01393
337.47993	0.01091
337.48859	0.01283
337.49833	0.01125
337.50699	0.01066
337.51565	0.01037
337.52539	0.01127
337.53404	0.01193
337.54378	0.01103
337.55244	0.00879
337.5611	0.00779
337.57084	0.01027
337.57949	0.00933
337.58923	0.00884
337.59789	0.01188
337.60655	0.01009
337.61629	0.00751
337.62495	0.0081
337.63468	0.00894
337.64334	0.00813
337.652	0.00688
337.66174	0.00716
337.6704	0.00685
337.68014	0.00708
337.68879	0.00711
337.69745	0.00919
337.70719	0.00786
337.71585	0.00921
337.72559	0.00454
337.73424	0.0083
337.7429	0.00688
337.75264	0.00587
337.7613	0.00666
337.77104	0.00811
337.7797	0.00689
337.78835	0.00567
337.79809	0.00936
337.80675	0.00923
337.81649	0.00585
337.82515	0.00435
337.8338	0.00335
337.84354	0.00525
337.8522	0.00832
337.86194	0.00458
337.8706	0.00531
337.87926	0.00329
337.88899	0.00498
337.89765	0.0042
337.90739	0.00593
337.91605	0.00247
337.92471	0.00634
337.93445	0.00447
337.9431	0.00264
337.95284	5.57695E-4
337.9615	0.00414
337.97016	0.0037
337.9799	8.3508E-4
337.98855	0.00469
337.99829	7.74631E-4
338.00695	0.0049
338.01561	7.47818E-4
338.02535	0.00119
338.03401	0.00551
338.04375	0.00177
338.0524	5.73782E-4
338.06106	8.28743E-6
338.0708	9.82791E-4
338.07946	0.00151
338.0892	0.00466
338.09785	0.0015
338.10651	0.00254
338.11625	0.00141
338.12491	0.00261
338.13465	8.53118E-4
338.1433	8.4093E-4
338.15196	0.00254
338.1617	0.00142
338.17036	0.00276
338.1801	0.00474
338.18876	5.04071E-4
338.19741	0.00289
338.20715	0.00253
338.21581	0.00196
338.22555	0.00222
338.23421	4.79208E-4
338.24286	0
338.2526	0
338.26126	7.93643E-4
338.26992	0.00241
338.27966	0.00329
338.28832	0.00183
338.29806	0.00263
338.30671	0
338.31537	0
338.32511	4.67996E-4
338.33377	0.00145
338.34351	0.00137
338.35216	0.00198
338.36082	0
338.37056	0.00108
338.37922	0
338.38896	5.94745E-4
338.39761	1.61361E-4
338.40627	5.94257E-4
338.41601	0
338.42467	9.61342E-4
338.43441	0.00271
338.44307	0.00237
338.45172	5.7037E-4
338.46146	0.00117
338.47012	0
338.47878	0.00157
338.48852	0.00263
338.49717	5.31858E-4
338.50691	0.00231
338.51557	0.00333
338.52423	0
338.53397	0
338.54263	0.00242
338.55237	0
338.56102	9.74991E-4
338.56968	0.00267
338.57942	0
338.58808	0
338.59782	0.00164
338.60647	0.00402
338.61513	0.00118
338.62487	0.00232
338.63353	6.49832E-4
338.64219	0
338.65192	0
338.66058	0.0012
338.67032	0.00162
338.67898	0.00104
338.68764	0
338.69738	0
338.70603	5.9962E-4
338.71577	0
338.72443	5.90357E-4
338.73309	0
338.74283	0.00155
338.75148	0.00124
338.76014	8.02418E-4
338.76988	0
338.77854	0.0011
338.78828	0.00139
338.79694	9.63779E-4
338.80559	0.00211
338.81533	0
338.82399	0
338.83373	0
338.84239	0.00206
338.85104	3.55872E-4
338.86078	0.00122
338.86944	1.60874E-4
338.8781	5.90357E-4
338.88784	0.00143
338.8965	6.10832E-4
338.90623	7.21006E-4
338.91489	0.00322
338.92355	0.00144
338.93329	0.00125
338.94195	6.29844E-4
338.95169	8.53118E-4
338.96034	6.30332E-4
338.969	0
338.97874	6.92244E-4
338.9874	5.71832E-4
338.99605	0.00227
339.00579	0
339.01445	0
339.02419	9.05767E-4
339.03285	0.00299
339.04151	0
339.05125	0
339.0599	0
339.06964	0
339.0783	0
339.08696	0.00186
339.0967	0
339.10535	0.00115
339.11401	0.001
339.12375	1.54049E-4
339.13241	3.23697E-4
339.14215	0
339.15081	4.67996E-5
339.15946	0
339.1692	0.00109
339.17786	0
339.18652	0.0019
339.19626	0
339.20491	0
339.21465	3.27597E-4
339.22331	0
339.23197	0
339.24171	0
339.25036	0.00315
339.25902	0.00142
339.26876	0.00316
339.27742	0
339.28716	8.2338E-4
339.29582	0
339.30447	0.00188
339.31421	8.68717E-4
339.32287	0.00108
339.33153	0
339.34127	1.38936E-4
339.34992	0.00148
339.35966	8.55555E-4
339.36832	3.77809E-4
339.37698	0
339.38672	0
339.39538	5.98645E-4
339.40512	0
339.41377	0.00143
339.42243	0.00505
339.43217	0.00111
339.44083	0
339.44948	0.00154
339.45922	0
339.46788	0
339.47762	0
339.48628	0
339.49494	0
339.50467	0
339.51333	9.19417E-4
339.52199	0
339.53173	0.0011
339.54039	3.76347E-4
339.55013	0
339.55878	0.00207
339.56744	0.00105
339.57718	0
339.58584	0.00237
339.59449	0
339.60423	0
339.61289	0.00181
339.62263	0
339.63129	0.00148
339.63995	6.70794E-4
339.64969	0
339.65834	0
339.667	0.00132
339.67674	7.63418E-4
339.6854	0.00263
339.69405	0
339.70379	5.9767E-4
339.71245	0
339.72219	9.12592E-4
339.73085	0.00148
339.73951	6.42032E-4
339.74925	0.00315
339.7579	2.09623E-4
339.76656	6.65919E-4
339.7763	0.00207
339.78496	0
339.7947	5.5087E-5
339.80335	0.00121
339.81201	0
339.82175	5.9572E-4
339.83041	0.00281
339.83907	0
339.8488	0.00339
339.85746	0.0017
339.8672	0
339.87586	0
339.88452	0
339.89426	1.43324E-4
339.90291	0.0021
339.91157	0.00315
339.92131	0.0015
339.92997	0.00163
339.93862	0
339.94836	4.35821E-4
339.95702	0.00256
339.96676	0.00134
339.97542	0
339.98408	9.57442E-4
339.99382	0
340.00247	0.00186
340.01113	0.00132
340.02087	0
340.02953	0
340.03927	0
340.04792	0
340.05658	0
340.06632	0
340.07498	1.49174E-4
340.08364	0
340.09338	0
340.10203	3.39297E-4
340.11069	0
340.12043	0.00121
340.12909	0
340.13883	0
340.14748	0
340.15614	0.00258
340.16588	1.55024E-4
340.17454	0
340.1832	0
340.19293	0
340.20159	0
340.21025	0
340.21999	1.90123E-5
340.22865	0
340.23839	0
340.24704	0.00398
340.2557	0.00295
340.26544	0
340.2741	0
340.28275	0.00142
340.29249	0
340.30115	0.00283
340.30981	3.86584E-4
340.31955	0
340.32821	0.00148
340.33795	0
340.3466	0
340.35526	0.00137
340.365	0
340.37366	1.93536E-4
340.38231	0.00117
340.39205	0
340.40071	0.00197
340.40937	0.00134
340.41911	0.00348
340.42777	0.00199
340.43751	0
340.44616	0
340.45482	0.00219
340.46456	0.00156
340.47322	7.01506E-4
340.48187	0.00136
340.49161	1.80373E-5
340.50027	0
340.50893	4.20709E-4
340.51867	0.00148
340.52733	0.00234
340.53706	4.88471E-4
340.54572	0.00189
340.55438	0
340.56412	0
340.57278	0.00302
340.58143	0.00147
340.59117	0.00111
340.59983	0
340.60849	0
340.61823	0
340.62689	0.00113
340.63554	0
340.64528	0.00232
340.65394	0.00364
340.66368	1.02374E-4
340.67234	9.87179E-4
340.68099	0
340.69073	0
340.69939	0
340.70805	0
340.71779	8.79442E-4
340.72644	0
340.7351	0.00149
340.74484	4.54834E-4
340.7535	0
340.76216	2.87135E-4
340.7719	0
340.78055	8.42393E-4
340.79029	0.00219
340.79895	2.5301E-4
340.80761	0
340.81735	0
340.826	5.57208E-4
340.83466	0.00152
340.8444	0
340.85306	0
340.86172	7.01506E-4
340.87146	0
340.88011	0
340.88877	0.00556
340.89851	0.00232
340.90717	0
340.91691	0.00149
340.92556	0
340.93422	5.1577E-4
340.94396	0
340.95262	0
340.96128	9.04792E-4
340.97102	0.0013
340.97967	0.00199
340.98833	0
340.99807	6.77132E-4
341.00673	0.0023
341.01538	0
341.02512	0
341.03378	0.00253
341.04244	0
341.05218	2.07673E-4
341.06084	0
341.07057	0
341.07923	0
341.08789	8.6628E-4
341.09763	0
341.10629	0
341.11494	0.00118
341.12468	0.00163
341.13334	9.39404E-4
341.142	0.00222
341.15174	9.95954E-4
341.16039	0
341.16905	0
341.17879	0.0022
341.18745	0
341.19611	0
341.20585	6.45932E-4
341.2145	0
341.22424	0
341.2329	0
341.24156	0.00304
341.2513	0
341.25995	0
341.26861	0
341.27835	0
341.28701	0.0037
341.29567	0.00157
341.30541	0
341.31406	8.43368E-4
341.32272	0
341.33246	0
341.34112	0
341.34977	0.00171
341.35951	0.00119
341.36817	4.90908E-4
341.37683	0
341.38657	0.00282
341.39523	0
341.40388	0
341.41362	0
341.42228	0
341.43202	0
341.44068	0
341.44933	0.0017
341.45907	0.00103
341.46773	1.15536E-4
341.47639	0.00271
341.48613	0
341.49479	0.00175
341.50344	7.69756E-4
341.51318	0
341.52184	0.0029
341.5305	0.00202
341.54024	0
341.54889	0
341.55755	0.00463
341.56729	0.00199
341.57595	0
341.58461	0.00608
